Date,High,Low,Volume
2014-05-21,539.185441,531.912381,1196300
2014-05-20,536.232396,526.302392,1784800
2014-05-19,529.782456,517.58537,1277800
2014-05-16,521.802379,515.442347,1485300
2014-05-15,525.872379,517.422325,1704400
2014-05-14,533.002407,525.292358,1191800
2014-05-13,536.072411,529.512428,1653400
2014-05-12,530.192393,519.012379,1912500
2014-05-09,519.902393,504.202292,2439500
2014-05-08,517.23229,506.452298,2021300
2014-05-07,516.68232,503.302272,3224300
2014-05-06,526.812396,515.062337,1689000
2014-05-05,528.902418,521.322364,1024100
2014-05-02,534.002403,525.612389,1688500
2014-05-01,532.932391,523.882364,1905500
2014-04-30,528.002366,522.522372,1751200
2014-04-29,529.462425,516.322324,2699100
2014-04-28,518.602319,502.802274,3335500
2014-04-25,524.702361,515.422333,2100400
2014-04-24,531.652452,522.122349,1883200
2014-04-23,533.872408,526.252389,2052300
2014-04-22,537.232391,527.512375,2365400
2014-04-21,536.702435,525.602352,2566700
2014-04-17,549.502492,531.152424,6809500
2014-04-16,557.002492,540.00244,4893300
2014-04-15,538.452473,518.462348,3855100
2014-04-14,544.102429,529.56237,2575100
2014-04-11,540.00244,526.532392,3924800
2014-04-10,565.002582,539.902495,4036900
2014-04-09,565.372554,552.952506,3330800
2014-04-08,555.0025,541.612446,3151200
2014-04-07,548.482483,527.15244,4401700
2014-04-04,577.77265,543.002488,6369300
2014-04-03,587.282679,564.132581,5099200
2014-04-02,604.832763,562.192568,147100
2014-04-01,568.452595,558.712565,7900
2014-03-31,567.002574,556.932537,10800
2014-03-28,566.43259,558.672477,41200
2014-03-27,568.00257,552.922516,13100
